tipo_imovel,metragem,quartos,banheiros,suites,preco_anuncio,latitude,longitude,portaria_24h_normalizado,vista_mar_normalizado,condominio_fechado_normalizado,piscina_normalizado,deck_normalizado,varanda_normalizado,varanda_gourmet_normalizado,academia_normalizado,salao_festas_normalizado,salao_jogos_normalizado,quadra_normalizado,playground_normalizado,brinquedoteca_normalizado,coworking_normalizado,pet_place_normalizado,elevador_normalizado,nascente_normalizado,andar_alto_normalizado,mobiliado_normalizado,reformado_normalizado,frente_mar_normalizado,vista_livre_normalizado,tipo_anuncio_normalizado,anuncio_criado,nota_media
Casa,135.0,4.0,3.0,3.0,550.000,-3.814237,-38.459912,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,normal,2026-06-09,0.0
Apartamento,127.0,3.0,4.0,3.0,725.000,-3.733565,-38.511339,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,normal,2025-09-27,0.0
Apartamento,69.79,3.0,3.0,2.0,685.000,-3.778099,-38.48586,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,normal,2026-02-03,0.0
Casa de condomínio,80.0,2.0,2.0,1.0,330.000,-3.80018,-38.586164,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,normal,2026-06-10,0.0
Apartamento,96.0,3.0,1.0,2.0,599.000,-3.748907,-38.490269,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,normal,2026-06-10,0.0
Apartamento,95.0,3.0,3.0,2.0,1.330.000,-3.746561,-38.494008,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,normal,2025-05-03,0.0
Apartamento,80.0,2.0,1.0,0.0,60.000,-3.812045,-38.558749,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-09,0.0
Apartamento,50.0,1.0,1.0,1.0,200.000,-3.789912,-38.518165,True,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,normal,2022-05-19,0.0
Apartamento,48.95,2.0,2.0,1.0,436.325,-3.761767,-38.571769,True,False,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,lançamento,,0.0
Apartamento,117.0,3.0,3.0,2.0,590.000,-3.742009,-38.478545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,normal,2025-02-24,0.0
Apartamento,49.0,2.0,2.0,1.0,429.070,-3.759689,-38.538663,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,lançamento,,0.0
Apartamento,56.87,3.0,1.0,1.0,480.000,,,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,normal,2026-01-30,0.0
Apartamento,43.0,2.0,1.0,0.0,135.000,-3.843344,-38.513758,True,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,normal,2026-06-11,0.0
Apartamento,65.0,3.0,2.0,1.0,560.000,-3.733622,-38.500591,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,normal,2026-06-10,0.0
Lote/Terreno,150.0,,,,170.000,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-01-30,0.0
Apartamento,60.0,3.0,2.0,1.0,360.000,,,False,False,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,normal,2026-04-16,0.0
Apartamento,126.0,3.0,5.0,3.0,720.000,-3.746889,-38.463088,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,normal,2026-05-27,0.0
Apartamento,228.0,4.0,5.0,4.0,4.000.000,-3.748233,-38.482643,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,lançamento,,0.0
Apartamento,46.0,2.0,1.0,,235.000,-3.813696,-38.580392,True,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,normal,2026-06-10,0.0
Apartamento,117.0,3.0,3.0,3.0,590.000,-3.742009,-38.478545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-02-14,0.0
Casa,109.0,2.0,1.0,0.0,355.000,-3.742445,-38.532263,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,normal,2026-06-11,0.0
Apartamento,60.0,2.0,2.0,1.0,580.000,-3.749626,-38.448186,False,True,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,normal,2026-06-09,0.0
Casa,144.0,5.0,2.0,1.0,430.000,-3.798372,-38.478248,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,normal,2024-11-01,0.0
Apartamento,48.95,2.0,2.0,1.0,371.900,-3.750698,-38.461527,False,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,lançamento,2026-02-21,0.0
Apartamento,32.0,2.0,1.0,0.0,201.200,-3.815781,-38.520191,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,lançamento,,0.0
Apartamento,50.0,2.0,1.0,,50.000,-3.786039,-38.594467,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,repasse,2026-06-10,0.0
Casa,218.0,10.0,6.0,2.0,750.000,-3.764084,-38.530798,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,normal,2026-01-21,0.0
Apartamento,62.0,3.0,1.0,1.0,430.000,-3.798398,-38.571831,True,False,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,normal,2026-06-08,0.0
Apartamento,80.0,3.0,3.0,2.0,749.000,-3.746082,-38.47104,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,normal,2026-06-01,0.0
Apartamento,48.01,2.0,2.0,1.0,225.000,-3.814,-38.512,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,normal,2025-12-04,0.0
Apartamento,47.7,2.0,2.0,2.0,440.000,-3.755167,-38.447933,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,normal,2026-05-04,0.0
Imóvel comercial,554.0,4.0,9.0,3.0,980.000,-3.807906,-38.487189,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-04,0.0
Apartamento,40.0,1.0,1.0,0.0,235.000,-3.846981,-38.49186,False,False,False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,lançamento,,0.0
Apartamento,105.0,3.0,3.0,2.0,1.490.000,-3.746551,-38.468974,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,normal,2026-06-10,0.0
Lote/Terreno,900.0,1.0,1.0,0.0,549.999,-3.856812,-38.491921,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,normal,2022-10-18,0.0
Lote/Terreno,516.25,,,,550.000,-3.78379,-38.490045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-02-20,0.0
Apartamento,702.0,3.0,4.0,3.0,1.340.000,-3.742,-38.482,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,normal,2024-09-10,0.0
Apartamento,52.0,2.0,2.0,2.0,520.000,-3.755167,-38.447933,False,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False,normal,2026-06-03,0.0
Apartamento,58.0,2.0,2.0,1.0,955.203,-3.727027,-38.501705,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,lançamento,,0.0
Apartamento,55.0,2.0,2.0,1.0,260.000,-3.847344,-38.510077,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,normal,2026-03-10,0.0
Lote/Terreno,200.0,,,,380.000,-3.824982,-38.550764,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,lançamento,2024-09-19,0.0
Apartamento,68.0,2.0,2.0,2.0,389.000,-3.756669,-38.446379,True,True,False,True,True,True,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False,False,normal,2026-03-28,0.0
Apartamento,65.57,3.0,1.0,1.0,559.000,-3.760851,-38.441938,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,normal,2025-05-31,0.0
Apartamento,55.0,2.0,1.0,1.0,545.000,-3.741972,-38.522603,True,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,normal,2026-06-09,0.0
Apartamento,120.0,4.0,3.0,1.0,260.000,-3.775793,-38.559957,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,normal,2025-11-12,0.0
Apartamento,44.0,2.0,1.0,2.0,45.000,-3.794085,-38.629816,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,repasse,2026-06-13,0.0
Apartamento,18.0,2.0,1.0,,59.000,-3.841506,-38.512461,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,repasse,2026-06-11,0.0
Apartamento,40.0,2.0,1.0,0.0,185.000,-3.843855,-38.493833,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,normal,2026-06-09,0.0
Apartamento,48.0,2.0,2.0,1.0,380.900,-3.808045,-38.527144,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,lançamento,,0.0
Apartamento,57.0,2.0,2.0,1.0,515.979,,,True,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,normal,2024-06-21,0.0
Apartamento,127.0,3.0,4.0,3.0,700.000,-3.733565,-38.511339,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,normal,2026-06-08,0.0
Apartamento,44.0,2.0,1.0,0.0,75.000,-3.844965,-38.492107,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,repasse,2025-06-19,0.0
Apartamento,36.24,2.0,1.0,0.0,500.000,-3.790448,-38.480086,False,False,False,True,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,lançamento,,0.0
Apartamento,42.0,2.0,1.0,0.0,135.000,-3.811079,-38.581602,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-11,0.0
Apartamento,44.0,2.0,1.0,,175.000,-3.807,-38.563,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-05-16,0.0
Apartamento,40.0,2.0,1.0,0.0,195.000,-3.847482,-38.515127,True,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,normal,2026-06-09,0.0
Apartamento,42.0,2.0,1.0,0.0,150.000,-3.793151,-38.54126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-05-17,0.0
Apartamento,46.0,2.0,1.0,,240.000,-3.870096,-38.521343,True,False,True,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,normal,2026-06-10,0.0
Apartamento,57.0,3.0,2.0,1.0,380.000,-3.810272,-38.521543,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,normal,2026-06-10,0.0
Sala/Conjunto,28.0,,1.0,,100.000,-3.73,-38.515,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2024-07-04,0.0
Apartamento,235.0,4.0,4.0,4.0,2.881.221,-3.766365,-38.488779,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,lançamento,,0.0
Apartamento,44.0,2.0,1.0,,85.000,-3.851425,-38.489793,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,repasse,2026-06-04,0.0
Apartamento,96.0,3.0,4.0,3.0,830.000,-3.743717,-38.504265,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,normal,2026-06-11,0.0
Apartamento,116.0,3.0,4.0,3.0,1.499.000,-3.751356,-38.460031,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,normal,2026-05-26,0.0
Apartamento,43.0,2.0,2.0,,110.000,-3.810583,-38.616973,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,repasse,2026-06-10,0.0
Apartamento,41.74,2.0,1.0,0.0,230.000,-3.820856,-38.508587,False,False,False,True,True,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,normal,2026-05-09,0.0
Apartamento,115.0,3.0,2.0,1.0,450.000,-3.742674,-38.526936,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,normal,2026-06-11,0.0
Apartamento,135.0,3.0,4.0,3.0,1.700.000,-3.741447,-38.502823,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,lançamento,,0.0
Apartamento,71.0,3.0,2.0,2.0,698.250,-3.772714,-38.484607,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,normal,2026-04-30,0.0
Apartamento,42.0,2.0,1.0,,47.000,-3.807222,-38.563297,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,repasse,2026-06-11,0.0
Apartamento,45.0,2.0,1.0,,245.000,-3.798,-38.556,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,normal,2025-05-17,0.0
Casa,200.0,3.0,3.0,3.0,570.000,-3.856365,-38.483902,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-09,0.0
Apartamento,51.66,3.0,2.0,1.0,350.000,-3.808,-38.574,False,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,normal,2026-03-04,0.0
Apartamento,55.0,2.0,1.0,1.0,220.000,-3.823679,-38.47959,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,normal,2025-10-18,0.0
Apartamento,111.0,3.0,5.0,3.0,1.288.000,-3.748486,-38.468961,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,normal,2026-04-05,0.0
Lote/Terreno,392.0,,,,300.000,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-08-29,0.0
Lote/Terreno,360.0,,,0.0,180.000,-3.805,-38.597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2024-12-19,0.0
Apartamento,49.0,2.0,2.0,1.0,490.000,-3.755167,-38.447933,True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,True,normal,2025-10-14,0.0
Casa,272.0,3.0,3.0,1.0,690.000,-3.80381,-38.521822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2024-08-23,0.0
Apartamento,44.0,2.0,1.0,0.0,95.000,-3.716014,-38.548567,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,repasse,2026-06-11,0.0
Lote/Terreno,200.0,,,,200.000,-3.832,-38.552,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,lançamento,2026-03-18,0.0
Apartamento,117.0,3.0,4.0,3.0,850.000,-3.743063,-38.483425,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-11,0.0
Apartamento,225.0,3.0,5.0,3.0,2.800.000,-3.727863,-38.500279,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,normal,2026-04-30,0.0
Apartamento,127.0,3.0,4.0,3.0,680.000,-3.733565,-38.511339,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,normal,2025-02-21,0.0
Apartamento,75.0,3.0,3.0,2.0,750.000,-3.775245,-38.486756,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,normal,2026-05-31,0.0
Apartamento,150.0,3.0,3.0,3.0,2.000.000,-3.74241,-38.499036,True,False,False,True,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,normal,2024-10-17,0.0
