tipo,cidade,bairro,area_m2,quartos,banheiros,suites,andar,vagas,preco,latitude,longitude,portaria,vista_mar,condominio_fechado,piscina,deck,varanda_gourmet,varanda,academia,salao_festa,salao_jogos,quadra_campo,estado,tipo_imovel_padronizado
apartamento,Fortaleza,Meireles,135.0,4.0,4.0,3.0,4.0,2.0,740000.0,-3.72952,-38.50868,True,False,True,False,False,False,False,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Presidente Kennedy,54.0,2.0,2.0,1.0,0.0,1.0,540000.0,-3.723482,-38.5675,True,True,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Benfica,127.0,3.0,2.0,2.0,0.0,3.0,1973348.0,-3.740642,-38.525896,False,False,False,True,False,False,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,53.0,1.0,1.0,1.0,15.0,1.0,570000.0,-3.727184,-38.496676,False,True,True,True,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,146.0,3.0,4.0,3.0,0.0,3.0,1460000.0,-3.768715,-38.491841,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Parque Dois Irmãos,63.0,3.0,1.0,1.0,1.0,1.0,335000.0,-3.812426,-38.553632,True,False,True,True,False,False,False,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Papicu,219.0,3.0,4.0,3.0,12.0,3.0,730000.0,-3.737,-38.482,True,False,False,False,False,True,True,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,115.0,3.0,4.0,3.0,0.0,2.0,1100000.0,-3.746463,-38.471511,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,73.0,2.0,2.0,1.0,12.0,2.0,725000.0,-3.781,-38.483,False,False,False,True,True,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,155.0,3.0,4.0,3.0,0.0,3.0,1937500.0,-3.742545,-38.483514,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,63.0,1.0,2.0,1.0,0.0,1.0,610000.0,-3.733635,-38.490834,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,70.0,3.0,2.0,2.0,20.0,2.0,670000.0,-3.747841,-38.475169,False,True,True,True,False,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Edson Queiroz,54.0,2.0,2.0,2.0,0.0,1.0,599753.0,-3.77536,-38.476612,False,False,False,True,False,False,False,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Papicu,120.0,2.0,2.0,2.0,8.0,3.0,1180000.0,-3.744174,-38.48064,False,False,False,True,False,False,True,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Presidente Kennedy,50.0,2.0,2.0,1.0,0.0,1.0,520000.0,-3.723482,-38.5675,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Manuel Dias Branco,116.0,3.0,3.0,3.0,0.0,2.0,1150000.0,-3.751356,-38.460031,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,109.0,3.0,2.0,1.0,0.0,2.0,489000.0,-3.746694,-38.469217,True,False,True,True,False,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,114.0,3.0,3.0,2.0,1.0,2.0,579000.0,-3.745587,-38.490012,True,False,False,False,False,False,False,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Guararapes,110.0,3.0,2.0,1.0,0.0,2.0,650000.0,-3.75704,-38.484789,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Parque Araxá,92.0,3.0,3.0,2.0,10.0,2.0,870000.0,-3.736549,-38.550523,True,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,105.0,3.0,4.0,3.0,0.0,3.0,1350000.0,-3.746551,-38.468974,False,False,False,True,True,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Siqueira,36.0,1.0,2.0,1.0,0.0,1.0,650000.0,-3.809211,-38.627279,False,False,False,True,True,False,False,True,False,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Guararapes,170.0,3.0,5.0,3.0,0.0,3.0,1900000.0,-3.762026,-38.492098,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,115.0,3.0,3.0,3.0,0.0,2.0,1088000.0,-3.806874,-38.495873,True,False,True,False,False,True,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,140.0,3.0,4.0,3.0,10.0,2.0,1120000.0,-3.733771,-38.496297,False,False,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Vicente Pinzon,110.0,3.0,3.0,3.0,16.0,2.0,1100000.0,-3.73875,-38.472042,True,False,False,True,True,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,São Gerardo,142.0,4.0,3.0,1.0,8.0,2.0,630000.0,-3.730567,-38.560933,False,False,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Parquelândia,111.0,4.0,3.0,3.0,0.0,2.0,980000.0,-3.738347,-38.561815,False,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Mucuripe,95.0,3.0,3.0,2.0,0.0,2.0,850000.0,-3.726565,-38.480515,False,False,True,False,False,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,115.0,3.0,4.0,3.0,4.0,2.0,1290000.0,-3.80871,-38.497626,False,False,False,True,False,True,True,False,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Cidade dos Funcionários,58.0,2.0,2.0,1.0,0.0,1.0,577885.0,-3.79345,-38.503176,False,False,False,False,False,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Papicu,220.0,3.0,4.0,3.0,15.0,3.0,1250000.0,-3.7357,-38.475348,True,False,True,True,False,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,146.0,4.0,5.0,3.0,0.0,3.0,1990000.0,-3.769,-38.492,True,False,False,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Vicente Pinzon,51.0,2.0,2.0,1.0,10.0,1.0,380000.0,-3.731,-38.467,False,False,False,True,True,False,True,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Dionísio Torres,140.0,3.0,4.0,3.0,0.0,3.0,595000.0,-3.744,-38.5,False,False,True,False,True,False,True,False,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Dionísio Torres,58.0,2.0,2.0,2.0,0.0,1.0,660000.0,-3.744489,-38.502574,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Manuel Dias Branco,65.0,3.0,2.0,1.0,7.0,2.0,450000.0,-3.754584,-38.468423,True,False,False,True,False,True,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,61.0,2.0,2.0,2.0,3.0,1.0,579000.0,-3.731495,-38.497773,False,False,True,False,False,False,True,False,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,205.0,4.0,5.0,4.0,0.0,4.0,2990000.0,-3.745,-38.477,False,False,False,True,False,False,True,True,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,58.0,2.0,2.0,2.0,0.0,1.0,545000.0,-3.749626,-38.448186,False,True,False,True,True,False,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,123.0,3.0,3.0,3.0,12.0,3.0,700000.0,-3.743772,-38.478688,False,False,False,False,False,False,True,False,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,94.0,3.0,3.0,3.0,0.0,2.0,1458513.0,-3.749403,-38.493095,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,235.0,4.0,4.0,4.0,0.0,4.0,2600000.0,-3.725,-38.509,False,True,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,350.0,5.0,4.0,4.0,19.0,5.0,3950000.0,-3.728,-38.5,False,True,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Papicu,78.0,3.0,3.0,3.0,2.0,2.0,824000.0,-3.742343,-38.47661,False,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,80.0,2.0,3.0,2.0,0.0,1.0,800000.0,-3.733001,-38.489866,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,39.0,1.0,2.0,1.0,0.0,1.0,587000.0,-3.744399,-38.490396,False,False,False,True,True,False,False,True,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Fátima,120.0,3.0,4.0,3.0,0.0,2.0,590000.0,-3.754594,-38.527384,False,False,False,False,False,False,True,False,False,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,134.0,3.0,4.0,3.0,0.0,3.0,1350000.0,-3.771573,-38.48606,False,False,False,False,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Dionísio Torres,173.0,3.0,4.0,3.0,0.0,2.0,850000.0,-3.746167,-38.506651,False,False,False,False,False,False,False,True,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Joaquim Távora,106.0,3.0,3.0,3.0,0.0,2.0,949999.0,-3.746937,-38.521285,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,80.0,2.0,2.0,1.0,0.0,1.0,855000.0,-3.727254,-38.493147,False,True,False,True,False,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,60.0,2.0,2.0,1.0,0.0,2.0,580000.0,-3.728918,-38.505599,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Dionísio Torres,168.0,3.0,4.0,3.0,0.0,3.0,1350000.0,-3.747801,-38.500712,False,False,False,True,True,False,False,False,True,False,True,CE,apartamento_padrao
casa,Fortaleza,Jardim Cearense,260.0,4.0,5.0,3.0,0.0,4.0,1600000.0,-3.800556,-38.566034,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Conjunto Ceará I,10.0,3.0,2.0,1.0,0.0,2.0,430000.0,-3.765984,-38.6067,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Engenheiro Luciano Cavalcante,715.0,4.0,6.0,4.0,0.0,8.0,1599000.0,-3.77412,-38.496441,False,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,De Lourdes,343.0,4.0,7.0,4.0,0.0,0.0,3199000.0,-3.748,-38.457,False,False,False,True,True,True,True,True,True,True,True,CE,casa_padrao
casa,Fortaleza,José de Alencar,145.0,3.0,5.0,3.0,0.0,2.0,570000.0,-3.817154,-38.476614,True,False,True,True,True,False,False,True,False,False,True,CE,apartamento_padrao
casa,Fortaleza,Parque Manibura,517.0,11.0,4.0,3.0,1.0,6.0,1500000.0,-3.792327,-38.483461,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Cidade dos Funcionários,722.0,6.0,11.0,5.0,0.0,10.0,3790000.0,-3.797774,-38.490528,False,False,False,True,True,False,False,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,110.0,3.0,3.0,3.0,0.0,2.0,440000.0,-3.786466,-38.467373,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Eusébio,Lagoa Redonda,400.0,4.0,4.0,4.0,0.0,4.0,3200000.0,-3.807803,-38.461266,False,True,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Fátima,547.0,10.0,10.0,7.0,0.0,6.0,1050000.0,-3.744923,-38.530623,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,744.0,5.0,6.0,5.0,0.0,5.0,1500000.0,-3.77,-38.474,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Praia do Futuro I,325.0,5.0,5.0,5.0,0.0,3.0,2000000.0,-3.738133,-38.457997,True,False,False,True,False,False,False,True,False,False,False,CE,casa_padrao
casa,Fortaleza,De Lourdes,517.0,7.0,8.0,5.0,0.0,6.0,1650000.0,-3.745403,-38.45987,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Parangaba,150.0,4.0,4.0,3.0,1.0,2.0,1000000.0,-3.781927,-38.563828,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,José de Alencar,470.0,5.0,5.0,5.0,0.0,4.0,5100000.0,-3.807818,-38.475634,False,True,False,True,True,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Praia do Futuro I,304.0,4.0,5.0,4.0,0.0,2.0,1800000.0,-3.738691,-38.458927,True,False,False,True,True,False,False,False,True,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,187.0,4.0,6.0,4.0,0.0,4.0,890000.0,-3.783,-38.457,False,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Engenheiro Luciano Cavalcante,421.0,5.0,5.0,5.0,0.0,0.0,1500000.0,-3.78,-38.484,False,False,False,True,True,False,True,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Cajazeiras,164.0,3.0,4.0,3.0,0.0,0.0,700000.0,-3.802,-38.509,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,146.0,4.0,4.0,4.0,0.0,3.0,870000.0,-3.780407,-38.458065,False,False,False,True,False,True,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Jardim Cearense,270.0,4.0,5.0,4.0,0.0,4.0,2100000.0,-3.805568,-38.558066,False,False,False,True,False,False,True,True,True,False,True,CE,casa_padrao
casa,Fortaleza,Jardim Cearense,240.0,3.0,5.0,3.0,0.0,4.0,1800000.0,-3.805568,-38.558066,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao
casa,Fortaleza,Manuel Dias Branco,251.0,5.0,6.0,4.0,0.0,3.0,1299000.0,-3.749387,-38.4606,False,False,False,True,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,José de Alencar,800.0,5.0,5.0,5.0,0.0,5.0,1790000.0,-3.808,-38.472,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Jardim das Oliveiras,160.0,3.0,3.0,1.0,0.0,3.0,430000.0,-3.783,-38.499,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Dom Lustosa,220.0,4.0,4.0,1.0,0.0,3.0,690000.0,-3.755543,-38.587333,False,False,True,False,False,False,False,False,False,False,False,CE,apartamento_padrao
casa,Fortaleza,Sapiranga-Coité,107.0,3.0,2.0,1.0,0.0,2.0,340000.0,-3.793209,-38.462117,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,186.0,5.0,6.0,3.0,0.0,8.0,600000.0,-3.788314,-38.474568,False,True,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Passaré,88.0,3.0,2.0,2.0,0.0,3.0,350000.0,-3.812914,-38.52788,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Canindezinho,107.0,3.0,2.0,1.0,0.0,3.0,300000.0,-3.805062,-38.600105,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Mondubim,270.0,3.0,4.0,3.0,0.0,2.0,630000.0,-3.810833,-38.559004,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Fátima,128.0,3.0,2.0,1.0,0.0,2.0,375000.0,-3.747082,-38.523636,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Cajazeiras,166.0,4.0,4.0,4.0,0.0,6.0,750000.0,-3.802266,-38.509824,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Álvaro Weyne,73.0,3.0,2.0,1.0,0.0,2.0,350000.0,-3.720425,-38.571538,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Mondubim,110.0,3.0,3.0,2.0,0.0,2.0,405000.0,-3.811639,-38.557124,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Parque Presidente Vargas,130.0,2.0,1.0,1.0,0.0,2.0,180000.0,-3.821308,-38.600526,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Cambeba,166.0,3.0,3.0,3.0,0.0,6.0,700000.0,-3.802947,-38.479895,False,False,False,False,False,False,True,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Maraponga,190.0,4.0,5.0,3.0,0.0,3.0,680000.0,-3.796254,-38.572648,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Pedras,118.0,3.0,3.0,3.0,0.0,3.0,295000.0,-3.888151,-38.520498,False,False,False,False,True,False,False,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Bom Jardim,135.0,2.0,2.0,2.0,0.0,2.0,235000.0,-3.794,-38.624,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Mondubim,170.0,3.0,4.0,3.0,0.0,3.0,625000.0,-3.804956,-38.571604,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,144.0,4.0,5.0,4.0,0.0,3.0,790000.0,-3.781,-38.458,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Engenheiro Luciano Cavalcante,70.0,4.0,2.0,1.0,0.0,2.0,300000.0,-3.769562,-38.49458,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,167.0,4.0,5.0,4.0,0.0,3.0,590000.0,-3.785,-38.468,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Pici,200.0,3.0,3.0,3.0,1.0,4.0,550000.0,-3.759807,-38.573468,False,False,False,False,True,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Papicu,186.0,3.0,3.0,1.0,0.0,8.0,550000.0,-3.735509,-38.478352,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Passaré,86.0,3.0,2.0,1.0,0.0,2.0,350000.0,-3.812366,-38.524145,False,False,True,False,False,False,True,False,True,False,True,CE,apartamento_padrao
casa,Fortaleza,Curió,116.0,5.0,4.0,3.0,0.0,5.0,510000.0,-3.824645,-38.478187,False,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Siqueira,70.0,2.0,2.0,1.0,0.0,3.0,155000.0,-3.803242,-38.630135,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Montese,192.0,4.0,4.0,2.0,0.0,1.0,450000.0,-3.76,-38.552,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Jardim das Oliveiras,153.0,4.0,4.0,4.0,0.0,2.0,780000.0,-3.7853,-38.50213,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Montese,160.0,4.0,4.0,2.0,0.0,4.0,700000.0,-3.760664,-38.547488,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Alto da Balança,200.0,3.0,3.0,1.0,0.0,2.0,410000.0,-3.769624,-38.516158,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Mondubim,300.0,5.0,5.0,5.0,0.0,10.0,2000000.0,-3.80323,-38.561976,False,False,False,True,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Praia do Futuro I,325.0,5.0,5.0,5.0,0.0,2.0,1990000.0,-3.738,-38.457,False,False,False,True,False,True,True,True,True,False,True,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,254.0,5.0,4.0,4.0,0.0,5.0,950000.0,-3.797,-38.463,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao
casa,Eusébio,Coaçu,246.0,3.0,3.0,3.0,0.0,2.0,780000.0,-3.842,-38.48,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Engenheiro Luciano Cavalcante,509.0,3.0,6.0,3.0,0.0,10.0,2500000.0,-3.772029,-38.499791,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Maraponga,646.0,6.0,8.0,6.0,0.0,6.0,2599000.0,-3.793498,-38.563948,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Cidade dos Funcionários,220.0,5.0,6.0,5.0,0.0,4.0,900000.0,-3.797,-38.495,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Joaquim Távora,165.0,3.0,4.0,3.0,0.0,2.0,1000000.0,-3.749785,-38.512154,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Edson Queiroz,260.0,4.0,4.0,3.0,0.0,4.0,999000.0,-3.78536,-38.461902,False,False,False,True,True,True,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Sabiaguaba,206.0,3.0,3.0,3.0,0.0,3.0,1150000.0,-3.802952,-38.451127,False,False,False,True,True,False,True,True,True,True,True,CE,casa_padrao
casa,Fortaleza,Jardim Cearense,300.0,5.0,13.0,5.0,0.0,12.0,2800000.0,-3.802755,-38.566129,False,False,False,True,False,False,True,True,False,False,False,CE,casa_padrao
casa,Fortaleza,De Lourdes,650.0,6.0,8.0,6.0,0.0,4.0,2960000.0,-3.745403,-38.45987,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao
casa,Eusébio,Edson Queiroz,123.0,3.0,3.0,3.0,0.0,3.0,619900.0,-3.785,-38.468,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao
